Source,Pre,Pro,Post
"prose,Celsus, Cornelius Aulus",", si caput fractum est, ex brachio potius sanguinem esse mittendum; si quod in umero vitium est, ex altero brachio:","credo","quia, si quid parum cesserit, opportuniores hic eae partes iniuriae sunt, quae iam male habent. </s><s> Avertitur quoque"
"prose,Celsus, Cornelius Aulus","contriti, item faeni Graeci, aluminis, singulorum P. I; sebi bubuli P. II S. Ad strumam multa malagmata invenio. </s><s>","Credo","autem, quo peius id malum est minusque facile discutitur, eo plura esse temptata, quae in personis varie responderunt"
"prose,Celsus, Cornelius Aulus","premeretur ac locis siccis alium umorem non reperiret, acetum, quod forte se cum habebat, ebibit et liberatus est,","credo",", quoniam id, quamvis refrigerandi vim habet, tamen habet etiam dissupandi; quo fit, ut terra respersa eo spumet. </s>"
"prose,Celsus, Cornelius Aulus","in quibus vulnus facit medicus, non accipit, et in quibus vulneribus ulceribusque plus profici manu quam medicamento","credo","; tum quicquid ad ossa pertinet. </s><s> Quae deinceps exequi adgrediar, dilatisque in aliud volumen ossibus, in hoc cetera"
"prose,Celsus, Cornelius Aulus","Graece vocatur, si medicamentis non cederet, quemadmodum manu curandum esset, apud magnos chirurgos non repperi. </s><s>","Credo","quia res raro ad sanitatem satis proficit, cum aliquid in ipsa curatione tormenti habeat. </s><s> Apud quosdam tamen positum"
"prose,Pedianus, Asconius","cupiditate plerique etiam boni viri deliquerant, deposuerat ne sumptui esset oratio. </s><s> Statim Quis hic M. Piso fuerit","credo","vos ignorare. </s><s> Fuit autem, ut puto iam nos dixisse, Pupius Piso eisdem temporibus quibus Cicero, sed tanto aetate maior"
"prose,Tertullianus, Quintus Septimius Florens",". </s><s> Porro de nobis quos atrocioribus ac pluribus criminibus deputatis, breviora ac leviora elogia conficitis:","credo",", non uultis oneratos, quos omni opere perditos uultis, aut non putatis requirenda quae nostis. </s><s> Hoc ergo perversius,"
"prose,Tertullianus, Quintus Septimius Florens","mundi, non in in- certa descendere. </s><s> Rotunda mundo Platonica forma: quadratum eum angulatumque commentum ab aliis,","credo",", circino rotundo ita collegit, quod sine capite solum credi laborat. </s><s> Sed Epicurus, qui dixerat:; quae super nos,"
"prose,Tertullianus, Quintus Septimius Florens","proceritatem! </s><s> Denique simul coepit et Caelo uox insolescere et ubera Terrae lapilliscere, faciunt nuptias inter se:","credo",", aut Caelum descendit ad sponsam aut Terra ascendit ad sponsum. </s><s> Concepit tamen Terra de Caelo et peperit illa! </s>"
"prose,Tertullianus, Quintus Septimius Florens","quendam divinitatis. </s><s> Perspiciamus itaque causas allegendae mortalitatis in caelum. </s><s> Harum duplicem rationem,","credo",", proferetis. </s><s> Aut enim ille, quisquis id praestans, facit ut habeat uel amminicula uel munimenta uel etiam ornamenta"
"prose,Martinus Bracarensis","praecepta sunt. </s><s> Dicitur et illis verbum veritatis, non tamen ut fiant boni, quod sunt, sed ne fiant mali, quod non sunt. </s><s>","Credo","autem quia bonis plus hoc quod purum, quod sincerum est, placeat. </s><s> Nam Deus noster non tantum dulcibus adorantium se"
"prose,Martinus Bracarensis","bellans:, inquit,. </s><s> Et iterum:. </s><s> Sed fortasse respondetur mihi: Ergo et Deo non agimus gratias, non referimus laudes? </s><s>","Credo",", quia agimus gratias, potest fieri, sed verbo tenus, sed in sinu: Deo privatim gratias agimus, nobis publice; Deo in"
"prose,Cassiodorus, Flavius Magnus Aurelius","eadem parte nihil dicere. </s><s> sed quia et ille alia et nos diversa in opere iam confecto Domino largiente conscripseramus,","credo","quod lector diligens et in hoc opusculo non inutiliter occupetur. </s><s> ille enim scripsit ad divinae legis novum lectorem,"
"prose,Cassiodorus, Flavius Magnus Aurelius","artis accipiat. </s><s> ita utrumque vocabulum argumentationis suae qualitate promeretur. </s><s> nam et pater Augustinus, hac","credo","ratione commonitus, grammaticam atque rethoricam disciplinae nomine vocitavit, Varronem secutus; Felix etiam"
"prose,Cassiodorus, Flavius Magnus Aurelius","in motu, alia in statu ita esse formata, ut tamen nulla eorum praeter ista quae dicta sunt substantiam percepissent;","credo",", trahens hoc initium, ut multi philosophorum fecerunt, ab illa sententia prophetali, quae dicit: omnia Deum mensura"
"prose,Caesar, Caius Iulius","incommoda sunt tegenda, ne spem adversariis augeamus? </s><s> At etiam, ut media nocte proficiscamur, addunt, quo maiorem,","credo",", licentiam habeant, qui peccare conentur. </s><s> Namque huiusmodi res aut pudore aut metu tenentur; quibus rebus nox maxime"
"prose,Caesar, Caius Iulius","sacramento, quo tenemini, respiciatis illud, quod deditione ducis et capitis deminutione sublatum est. </s><s> At,","credo",", si Caesarem probatis, in me offenditis. </s><s> Qui de meis in vos meritis praedicaturus non sum, quae sunt adhuc et mea"
"prose,Tertullianus, Quintus Septimius Florens","defenditur: sicut enim negata carnis resurrectione concutitur, ita vindicata constabilitur. </s><s> Animae autem salutem","credo","retractatu carere: omnes enim fere haeretici eam, quoquo modo volunt, tamen non negant. </s><s> Viderit unus aliqui Lucanus"
"prose,Eucherius Arelas: Sanctus","magis praesenti magnificentia quam futuri praescientia creans, venturis, ut arbitror, eremum sanctis paravit]. </s><s>","Credo",", his illam locupletem in fructibus voluit et pro indulgentioris naturae vice hanc sanctorum dare fecundam, ut sic"
"prose,Eucherius Arelas: Sanctus","stetit; nudata namque rersum refluo aequore operiens, iter eorum cum hoste delevit, totumque in sedibus suis mare,","credo","ne ab eremo Israhel reverteretur, opposuit. </s><s> Aperuit inter aquas viam et circumfusis deinde aquis texit, ut desertum"
"prose,Severus, Sulpicius","paruere. </s><s> purgatus populus veteris legis ritu agebat. </s><s> ceterum Esdram nihil super reficienda urbe egisse comperio,","credo","potiorem curam ratus plebem corruptis moribus reformare. </s><s> Erat ea tempestate apud Babyloniam Neemias minister"
"prose,Egeria","ibi non erat, id est Thomas, qua reuersus est et dicentibus ei aliis apostolis, quia Dominum uidissent, ille dixit: Non","credo",", nisi uidero. </s><s> Hoc lecto fit denuo oratio, benedicuntur cathecumini, item fideles, et reuertuntur unusquisque ad"
"prose,Tertullianus, Quintus Septimius Florens","caput, sed conligant, a fronte quidem protectae, qua proprie autem caput est, renudae; aliae modice linteolis,","credo",", ne caput premant, nec ad aures usque demissis cerebro tenus operiuntur, Misereo; r;, si tam infirmo auditu sunt, ut"
"prose,Tertullianus, Quintus Septimius Florens","atqueita Damascum et Samariam pro mammis subacturus. </s><s> Aliud est, si penes vos infantesin proelia erumpunt,","credo",", ad solem uncti prius dehinc pannis armati et butyrostipendiati, qui ante norint lanciare quam lancinare. </s><s> Enimvero"
"prose,Tertullianus, Quintus Septimius Florens",", id est super maritos et incontinentes; de nuptiis enim uteri et ubera et infantes. </s><s> Et quando finis nubendi? </s><s>","Credo","post finem uiuendi. </s><s> Renuntiemus carnalibus, ut aliquando spiritalia fructificemus. </s><s> Rape occasionem, etsi non"
"prose,Tertullianus, Quintus Septimius Florens","huiusmodi infantiae, ut prius occidatur, ne uiua lanietur. </s><s> De qua sceleris necessitate nec dubitabat,","credo",", Hicesius, iam natis animam superducens ex aeris frigidi pulsu, quia et ipsum uocabulum animae penes Graecos de"
"prose,Tertullianus, Quintus Septimius Florens",", etiamnunc calens matre se priorem prodisse cupiebat. </s><s> O infantem et aemulum et ualidum et olim contentiosum,","credo",", quia uiuum. </s><s> Aspice etiam singulares conceptus et quidem monstrosiores, sterilis et uirginis, quae uel hoc ipso"
"prose,Tertullianus, Quintus Septimius Florens","et gratiarum, seuerior in ulciscendo et liberalior in largiendo. </s><s> Quid putas futuram animam homicidae? </s><s> Aliquod,","credo",", pecus lanienae et macello destinatum, ut perinde iuguletur, quia et ipsa iugulauerit, perinde decorietur, quia et"
"prose,Tertullianus, Quintus Septimius Florens","ad Carpocraten: si omnium facinorum debitrix anima est, quis erit inimicus et aduersarius eius intellegendus? </s><s>","Credo",", mens melior, quae illam in aliquid innocentiae inpegerit adigendam rursus ac rursus in corpus, donec in nullo rea"
"prose,Tertullianus, Quintus Septimius Florens","de corpore. </s><s> Vxor hoc prodidit. </s><s> Inimici dormientem nacti pro defuncto cremauerunt. </s><s> Regressa anima tardius,","credo",", homicidium sibi imputauit. </s><s> Ciues Clazomenii Hermotimum templo consolantur. </s><s> Mulier non adit ob notam uxoris. </s>"
"prose,Tertullianus, Quintus Septimius Florens","baptizator praeministrauit nec Christus ipse discipulis demonstrauit? </s><s> Quod hoc Menandri balneum? </s><s> Comicum","credo",". </s><s> Sed cur tam infrequens, tam occultum, quo paucissimi lauant? </s><s> Suspectam enim faciam tantam raritatem securissimi"
"prose,Tertullianus, Quintus Septimius Florens","haeretici tanta praesumptio se artis extollit, ut etiam prophetarum animas ab inferis mouere se spondeant. </s><s> Et","credo",", quia mendacio possunt; nec enim pythonico tunc spiritui minus licuit animam Samuelis effingere post deum mortuos"
"prose,Tertullianus, Quintus Septimius Florens","totam securitatem, quam sibi prospexerat, ex inopinato apprehensus et praesidi oblatus, tormentis dissipatus----","credo","pro fugae castigatione----, dehinc ignibus datus passionem, quam vitarat, misericordiae dei rettulit. </s><s> Quid aliud"
"prose,Tertullianus, Quintus Septimius Florens","spadones pro cupiditate regni caelestis? </s><s> Quodsi saluo matrimonio abstinentia toleratur, quanto magis adempto? </s><s>","Credo","enim difficilius saluum derelinqui, quam amissum non desiderari. </s><s> Durum plane et arduum satis continentia sanctae"
"prose,Tertullianus, Quintus Septimius Florens","laboratis ornatae uideri, frustra peritissimos quosque structores capillaturae adhibetis: Deus uos uelari iubet,","credo","ne quarumdam capita uideantur. </s><s> Atque utinam miserrimus ego in illo die christianae exultationis uel inter calcanea"
"prose,Gregorius Turonensis","cordis hesitatione reteneam, quia scio, peccatis obnoxium per credulitatem puram obtenire posse veniam apud Deum. </s><s>","Credo","ergo in Deum patrem omnipotentem. </s><s> Credo in Iesum Christum, filium eius unicum, dominum nostrum, natum a patre, non"
"prose,Gregorius Turonensis",", peccatis obnoxium per credulitatem puram obtenire posse veniam apud Deum. </s><s> Credo ergo in Deum patrem omnipotentem. </s><s>","Credo","in Iesum Christum, filium eius unicum, dominum nostrum, natum a patre, non factum, non post tempora, sed ante cunctum"
"prose,Gregorius Turonensis","non haberet. </s><s> Illos vero, qui dicunt:'' Erat quando non erat'', execrabiliter rennuo et ab eclesia segregare contestor. </s><s>","Credo","Christum hunc verbum esse patris, per quem facta sunt omnia. </s><s> Hunc verbum carne factum credo, cuius passionem mundus"
"prose,Gregorius Turonensis","segregare contestor. </s><s> Credo Christum hunc verbum esse patris, per quem facta sunt omnia. </s><s> Hunc verbum carne factum","credo",", cuius passionem mundus redemptus est, et humanitatem, non deitatem subiacuisse passione, credo. </s><s> Credo, eum tertia"
"prose,Gregorius Turonensis","carne factum credo, cuius passionem mundus redemptus est, et humanitatem, non deitatem subiacuisse passione,","credo",". </s><s> Credo, eum tertia die resurrexisse, hominem perditum liberasse, ascendisse caelos, sedere a dexteram Patris,"
"prose,Gregorius Turonensis","factum credo, cuius passionem mundus redemptus est, et humanitatem, non deitatem subiacuisse passione, credo. </s><s>","Credo",", eum tertia die resurrexisse, hominem perditum liberasse, ascendisse caelos, sedere a dexteram Patris, venturum ac"
"prose,Gregorius Turonensis","hominem perditum liberasse, ascendisse caelos, sedere a dexteram Patris, venturum ac iudicaturum vivos et mortuos. </s><s>","Credo","sanctum Spiritum a Patre et Filio processisse, non minorem et quasi ante non esset, sed aequalem et semper cum Patre et"
"prose,Gregorius Turonensis","omnipotentia, consempiternum esse essentia et nunquam sine Patre fuisse vel Filio, neque minorem Patri vel Filio. </s><s>","Credo","hanc Trinitatem sanctam in distinctione subsistere personarum, et aliam quidem personam Patris, aliam Fili, aliam"
"prose,Gregorius Turonensis",", aliam Fili, aliam Spiritus sancti. </s><s> In qua Trinitate unam Deitatem, unam potentiam, unam essentiam esse, confiteor. </s><s>","Credo","beatam Mariam, ut virginem ante partum, ita virginem et post partum. </s><s> Credo animam inmortalem, nec tamen partem habere"
"prose,Gregorius Turonensis",", unam essentiam esse, confiteor. </s><s> Credo beatam Mariam, ut virginem ante partum, ita virginem et post partum. </s><s>","Credo","animam inmortalem, nec tamen partem habere Deitatis. </s><s> Et omnia quae a episcopis Nicaene instituta sunt credo"
"prose,Gregorius Turonensis","partum. </s><s> Credo animam inmortalem, nec tamen partem habere Deitatis. </s><s> Et omnia quae a episcopis Nicaene instituta sunt","credo","fideliter. </s><s> De fine vero mundi ea sentio quae a prioribus didici, Antechristum prius esse venturo. </s><s> Antechristus vero"
"prose,Gregorius Turonensis",". </s><s> Cumque in illud caenosum lavacrum vi cogeretur inmergi ac proclamaret:'' Patrem cum Filio ac Spiritum sanctum unius","credo","esse substantiae essentiaeque'', digno aquas unguine cunctas infecit, id est fluxu ventris aspersit. </s><s> Exhinc ad"
"prose,Gregorius Turonensis","substantiam atque deitate cum Patre, hodie quae ego perfero patiatur''. </s><s> Et adiecit:'' Credo Deum Patrem omnipotentem,","credo","Filium Dei Christum Iesum aequalem Patri, credo Spiritum sanctum Patri et Filio consubstantialem atque coaeternum''"
"prose,Gregorius Turonensis","ego perfero patiatur''. </s><s> Et adiecit:'' Credo Deum Patrem omnipotentem, credo Filium Dei Christum Iesum aequalem Patri,","credo","Spiritum sanctum Patri et Filio consubstantialem atque coaeternum''. </s><s> Haec illi audientes et se invicem honore mutuo"
"prose,Gregorius Turonensis","nomine Revocatus est revocatus a fide catholica. </s><s> Tunc et sol teter apparuit, ita ut vix ab eo pars vel tertia eluceret;","credo","pro tantis sceleribus et effusione sanguinis innocentes. </s><s> Honoricus vero post tantum facinus arreptus a daemone, qui"
"prose,Gregorius Turonensis",", credam tibi et in nomine tuo baptizer. </s><s> Invocavi enim deos meos, sed, ut experior, elongati sunt ab auxilio meo; unde","credo",", eos nullius esse potestatis praeditos, qui sibi oboedientibus non occurrunt. </s><s> Te nunc invoco, tibi credere desidero"
"prose,Gregorius Turonensis",", qui quondam sanctum Quintiano iniuriam intulerat, ad altarium eclesiae miserabiliter interficiunt. </s><s> Et","credo",", ob illius causa fuerit ipsum castrum in manibus traditum iniquorum, quid usque illa die defensatum est. </s><s> Nam cum eum"
"prose,Gregorius Turonensis","adiungere, nihil melius quam me ipsum inveni. </s><s> Itaque noveris, quia eam coniugem accepi, quod tibi displicere non","credo","''. </s><s> At illa:'' Quod bonum'', inquid,'' videtur in oculis domini mei, faciat; tantum ancilla tua cum gratia regis vivat''. </s>"
"prose,Gregorius Turonensis","sunt, racimorum grana dederunt. </s><s> Tunc et in circulum lunae quintae stella ex adverso veniens introisse visa est. </s><s>","Credo",", haec signa mortem ipsius regis adnuntiasse. </s><s> Ipse vero valde infirmatus, a cinctura deorsum se iudecare non poterat. </s>"
"prose,Gregorius Turonensis","aut nares, verum etiam per ipsas, ut ita dicam, aures odorem pestiferum hauriebat. </s><s> Quid plura? </s><s> Quando Divinitati, ut","credo",", condoluit, manum dexteram ad spondam sarchofagi tendit, repperitque vectem, qui, decidente opertorio, inter"
"prose,Gregorius Turonensis","debere egredi. </s><s> Permitte me hac nocte, ut inruam super eum ipsumque cum toto exercitu prosternam''. </s><s> Quod Chramnus, ut","credo","virtute Dei praeventus, fieri non permisit. </s><s> Mane autem facto, uterque commoto exercitu ad bellum contra se properant"
"prose,Gregorius Turonensis","dicens, numquam ab eo loco discessit. </s><s> Hic autem presbiter multae humanitatis et satis dilectur pauperum fuit; et","credo",", haec causa ei, si quid superbiae habuit, medicamentum fuit. </s><s> Cautinus autem episcopus cum diversa loca, hanc cladem"
"prose,Gregorius Turonensis","in conversatione, sed non erat castus in opere, et plerumque inebriabat barbaros, sed rare reficiebat egenos. </s><s> Et","credo",", haec causa obstitit, ut non optineret, quia non per Deum, sed per homines adipisci voluit hos honores. </s><s> Sed nec illud"
"prose,Gregorius Turonensis","dimissis. </s><s> Cumque per diversa vagaretur pro commisso scelere nec ei essit locus firmus ad commorandum, tandem, ut","credo",", contra eum sanguine insonte ad divinam potentiam proclamante, in quodam loco, dum iter ageret, innocentem hominem"
"prose,Gregorius Turonensis","grex, costodi me posito; sin vero aliud, abscedite a loco''. </s><s> Illi autem diu aestuantes atque dubitantes, tertia die, ut","credo",", obtentum pontificis coniuncti in unum, ad eum mandata remittunt, dicentes:'' Credimus Iesum, filium Dei vivi, nobis"
"prose,Gregorius Turonensis",", Pectavo remisimus. </s><s> Merovechus vero de patre atque novercam multa crimina loquebatur; quae cum ex parte vera essent,","credo",", acceptum non fuisse Deo, ut haec per filium vulgarentur, sicut in sequentibus cognovi. </s><s> Quaedam enim die ad convivium"
"prose,Gregorius Turonensis","pondere, tenentem quasi duo milia. </s><s> Haec enim dicebat rex sibi ab episcopo fuisse furata. </s><s> Qui respondit:'' Recolere vos","credo",", discendente a Rothomaginse urbe Brunichilde regina, quod venerim ad vos, dixique vobis, quia res eius, id est"
"prose,Gregorius Turonensis","et alius supereminens, ut est in sublime elevatus, mox defecit, et sic reliqui qui secuti fuerant evanuerunt. </s><s>","Credo",", interitum Merovechi pronuntiassent. </s><s> Merovechus vero, dum in Remensem campaniam latitaret nec palam se Austrasiis"
"prose,Gregorius Turonensis",". </s><s> Dicit enim:; Manefeste cognovi, esse Christum filium Dei aequalem Patri; sed Spiritum sanctum Deum penitus esse non","credo",", eo quod in nullis legatur codicibus Deus esse;. </s><s> '' Heu, heu, quam iniquam sententiam, quam venenosum sensum, quam"
"prose,Gregorius Turonensis","agite, ut, si vos Deus de hoc mundo migrare voluerit, non in iudicium, sed in requiem introire possitis''. </s><s> Cum autem, ut","credo",", iam revelante Domino, tempus suae vocationis agnusceret, ipse sibi sarcofagum conposuit, corpus abluit, vestem"
"prose,Gregorius Turonensis","ei'', inquid,'' in potestate non poterit, quia filium regem habet. </s><s> Sed et ea quae contra illam adseretes, vera esse non","credo","''. </s><s> Post hos Gunthchramnus Boso, quasi aliquid suggesturus, ad regem accedit. </s><s> Et quia sonuerat, Gundovaldum"
"prose,Gregorius Turonensis","Martini fecissit, extabat tamen causa, ut eadem obliviscerem, eo quod filium eius de sancto lavacro suscipissem. </s><s> Sed","credo",", infilici ea res maximum fuit inpedimentum, quod nullam reverentiam sancto praestabat antestiti. </s><s> Nam saepe cedes"
"prose,Gregorius Turonensis",". </s><s> Cumque post multos ictos vix frangi potuissit, divisum in tribus partibus ossiculum diversas in partes dilabitur. </s><s>","Credo",", non erat acceptum martyri, ut haec ille contigerit. </s><s> Tunc flente vehimentius Eufronio, prosternuntur omnes in"
"prose,Gregorius Turonensis","ablata. </s><s> Post orationem autem repertae sunt particulae, ex quibus una Mummolus adsumpta abscessit, sed non, ut","credo",", cum gratia martyris, sicut in sequenti declaratum est. </s><s> Dum autem in hac urbe morarentur, Faustianum presbiterum"
"prose,Gregorius Turonensis","igitur, et ecce! </s><s> absconditur nec ostenditur mihi puer. </s><s> Unde, quantum intellego, nihil est quod promittitur, sed, ut","credo",", alicuius ex leudibus nostris sit filius. </s><s> Nam si de stirpe nostra fuisset, ad me utique fuerat deportatus. </s><s> Ideoque"
"prose,Gregorius Turonensis","etenim diebus Guntchramnus rex graviter aegrotavit, ita ut potaretur a quibusdam non posse prorsus evadere. </s><s> Quod,","credo",", providentia Dei fecisset. </s><s> Cogitabat enim multus episcoporum exsilio detrudere. </s><s> Theodorus itaque episcopus ad"
"prose,Gregorius Turonensis",". </s><s> Post haec pavore validum perpessus, clamare coepit, intrinsecus se torqueri. </s><s> Unde factum est, ut, adiuvante ei, ut","credo",", diabolicae partis militia, amotis quadris quibus conclusus tenebatur, eliderit parietem in terram, conlidens"
"prose,Gregorius Turonensis","confiteretur nomen ac diceret, se potius ab eo quam a sanctis aliis cruciare, Thoronus adducitur. </s><s> Sed malus spiritus","credo",", ob virtutem adque magnitudinem sancti conpraessus, nequaquam hominem mutelavit. </s><s> Nam in loco ipso per anni"
"prose,Gregorius Turonensis","processerunt, qui mihi vitam praesentem auferrent''. </s><s> Haec eo dicente, Filex ait:'' Pervenisse ad gloriam vestram","credo",", quod Richaredus legationem ad nepotem vestrum direxit, qui neptem vestram Chlodosuindam, filiam fratris vestri,"
"prose,Gregorius Turonensis",", mulier valde cauta ac vitae relegiosae praedita, vigiliis et orationibus atque elymosinis non ignava. </s><s> Quae,","credo",", per providentiam Dei commonita ad me usque nuntios dirigens, ut in his, quae de voluntate sua, id est pro animae"
"prose,Gregorius Turonensis","elicerit, ut ei hoc monastyrium, sicut reliquas parrochias, regulariter liceat gubernare. </s><s> Sed nescio quid,","credo",", adhuc in eius animis resedisset, ut haec puellae adserunt, quod moveret scandalum. </s><s> His vero intendentibus, ut ad"
"prose,Gregorius Turonensis","et reliqui clerici sanguine perfusi cum effractis capitibus basilicam sunt egressi. </s><s> Tam inmensus enim eos, ut","credo",", diabolo cooperante, pavor obsederat, ut, egredientes a loco sancto nec sibi vale dicentes, unusquisque per viam,"
"prose,Gregorius Turonensis","<s> Tunc unus acerbior ceteris, qui ad hoc scelus patrandum adgressus fuerat, ut abbatissam gladio dividerit, ab alio, ut","credo","divina providentia cooperante, cultro percutitur. </s><s> Profluente vero sanguine, solo decubans, votum, quod leve"
"prose,Gregorius Turonensis","suis cum alia muliere nequitiori spiritu vexata, ut est sepulchro tectus, a nequitia infesti daemonis emundavit. </s><s> Et","credo",", ob hoc Dei nutu easdem in corpore positus non potuit emundare, ut exequiae illius hac virtute glorificarentur. </s><s> Post"
"prose,Calpurnius Flaccus",". </s><s> ; Occisus est; inquit; filius meus;. </s><s> Si iniuria, interfectorem argue, si iure, leges. </s><s> Ego illum adulterum feci,","credo",", luxuria mea servus novicius et pauper ante quam servus. </s><s> Multa largiebaris, indulgebas omnia, nihil umquam negabas. </s>"
"prose,Tertullianus, Quintus Septimius Florens","Petrus et Ioannes et Iacobus sine rationis et amentia, qui si non passuri filii gloriam sed patrem vidissent; essent;","credo","morituri ibidem: deum enim nemo videbit et vivet. </s><s> si haec ita sunt, constat eum semper visum ab initio qui visus fuerit"
"prose,Augustinus, Aurelius","et quid esset orandum, cum in penetralibus ut dictum est mentis orarent. </s><s> Augustinus: Recte intellegis; simul enim te","credo","animadvertere, etiamsi quisquam contendat, quamvis nullum edamus sonum, tamen, quia ipsa verba cogitamus, nos"
"prose,Augustinus, Aurelius","superis placet urbe relinqui;? </s><s> Adeodatus: Octo. </s><s> Augustinus: Octo ergo signa sunt. </s><s> Adeodatus: Ita est. </s><s> Augustinus:","Credo","te hunc versum intellegere. </s><s> Adeodatus: Satis arbitror. </s><s> Augustinus: Dic mihi, quid singula verba significent. </s>"
"prose,Augustinus, Aurelius","urges, sed quando non habemus quid significemus, omnino stulte verbum aliquod promimus; tu autem nunc mecum loquendo","credo","quod nullum sonum frustra emittis, sed omnibus, quae ore tuo erumpunt, signum mihi das, ut aliquid intellegam. </s>"
"prose,Augustinus, Aurelius","<s> Adeodatus: Concedam, cum ostenderis, quomodo recte possimus omnia verba nomina dicere. </s><s> Augustinus: Facile est; nam","credo","te accepisse ac tenere pronomen dictum, quod pro ipso nomine valeat, rem tamen notet minus plena significatione quam"
"prose,Augustinus, Aurelius",". </s><s> Augustinus: Quid ita? </s><s> Adeodatus: Quia quaerendum ex me censes, utrum homo aliud sit quam homo. </s><s> Augustinus: Ita","credo","te illudi arbitrareris, si etiam quaererem, utrum prima huius nominis syllaba aliud sit quam; ho; et aliud secunda"
"prose,Augustinus, Aurelius",", non intellegetis;, quod non dixisset profecto, si nihil distare iudicasset. </s><s> Quod ergo intellego, id etiam","credo","; at non omne, quod credo, etiam intellego. </s><s> Omne autem, quod intellego, scio; non omne, quod credo, scio. </s><s> Nec ideo"
"prose,Augustinus, Aurelius",";, quod non dixisset profecto, si nihil distare iudicasset. </s><s> Quod ergo intellego, id etiam credo; at non omne, quod","credo",", etiam intellego. </s><s> Omne autem, quod intellego, scio; non omne, quod credo, scio. </s><s> Nec ideo nescio, quam sit utile"
"prose,Augustinus, Aurelius","intellego, id etiam credo; at non omne, quod credo, etiam intellego. </s><s> Omne autem, quod intellego, scio; non omne, quod","credo",", scio. </s><s> Nec ideo nescio, quam sit utile credere etiam multa, quae nescio; cui utilitati hanc quoque adiungo de tribus"
"prose,Hieronymus",": filii alieni inveteraverunt, et claudicaverunt a semitis suis Certe si haereseos nulla suspicio est- ut cupio et","credo","- cur non verbis meis meum sensum loquitur? </s><s> Quam ille simplicitatem vocat, ego malitiam interpretor. </s><s> Persuadere mihi"
"prose,Hieronymus","huius gradere vestigia, ne punctum quidem et apicem calumniae transeas. </s><s> Si enim egeris negligenter, et- ut ego tibi","credo","iuranti- casu aliqua transieris, statim ille clamabit et dicet: Hic hic te vinctum teneo: hic totius negotii cardo"
"prose,Ambrosius Mediolanensis","; recordare quid responderis, quod credas in Patrem, credas in Filium, credas in Spiritum sanctum. </s><s> Non habes illic:","Credo","in majorem et minorem et ultimum: sed eadem vocis tuae cautione constringeris, ut similiter credas in Filium, sicut in"
"prose,Iustinianus, Caesar Flavius (Imperator Iustinianus)","ideo id legatum petere non potes. </s><s> sed secutus tenorem indulgentiae meae poenam legis corneliae tibi remitto, in quam","credo","te magis errore quam malitia incidisse. </s><s> alex. </s><s> a. </s><s> gallicano mil. </s><s> ; a pp. </s><s> xvii k. </s><s> iul. </s><s> fusco ii et dextro conss. </s><s> ; CJ. </s><s> :"
"prose,Valerius Maximus","Veios transeundi consilium omisit. </s><s> quam paucis uerbis de domicilio futuri summi imperii confirmata est condicio! </s><s>","credo","indignum diis existimantibus prosperrimis auspiciis Romanum nomen ortum Veientanae urbis appellatione mutari"
"prose,Valerius Maximus","tuam, Numidicis et Germanicis inlustrem tropaeis, uictor deuictae gentis facundia politiorem fieri noluisti,","credo",", ne alienigena ingenii exercitatione patrii ritus serus transfuga existeres. </s><s> quis ergo huic consuetudini, qua nunc"
"prose,Valerius Maximus","oppressus nec causam aduentus texit et tormenta quantopere contemneret mira patientia ostendit: perosus enim,","credo",", dexteram suam, quod eius ministerio in caede regis uti nequisset, iniectam foculo exuri passus est. </s><s> nullum profecto"
"prose,Valerius Maximus","acerrima pugna inhibuit nec uiuus pelli potuit, sed multis confectus uulneribus transitum eis super cadauer suum,","credo","etiam post fata inuitus, dedit. </s><s> Laetorius autem in ponte sublicio constitit et eum, donec Gracchus transiret, ardore"
"prose,Valerius Maximus",", hic uerecundia. </s><s> de qua[ re] ne queri quidem tanta uerae pietatis constantia nisi post fata sustinuit. </s><s> Talia passo,","credo",", quae fratri eius accidere solacio esse potuerunt. </s><s> cui rex Antiochus deuictus et Asia imperio populi Romani adiecta"
"prose,Valerius Maximus","manum conseruerat, securi percussit, patriam Latino tumultu fessam speciosissimo triumpho recreauit, in hoc,","credo",",[ ne] fortunae nubilo adulescentiae contemptu perfusus, quo senectutis eius decus lucidius enitesceret. </s><s> Scipio"
"prose,Valerius Maximus","murem captum ducentis potius denariis uendere quam ipse[ potius] leniendae famis gratia consumere mallet. </s><s> sed,","credo",", deorum prouidentia[ effectum] et uenditori et emptori quem uterque merebatur exitum adtribuit: auaro enim[ et]"
"prose,Vincent de Lérins","adsertiones suas texuit? </s><s> Imo plane nemo unquam magistrorum fuit qui pluribus divinae legis uteretur exemplis. </s><s> Sed,","credo",", pauca conscripsit? </s><s> Nemo mortalium plura; ut mihi sua omnia non solum non perlegi, sed ne inveniri quidem posse"
"prose,Isidorus Hispalensis Episcopus","paraclisis consolatio dicitur. </s><s> Et reuera, dum dona sacramentorum distribuit, consolationem animae praebet. </s><s>","Credo","equidem quod magnam laetitiam sentit, qui aliquid reuelante Spiritu dicit. </s><s> Donum Sancti Spiritus in membris"
"prose,Palladius, Rutilius Taurus Aemilianus","fecunditate contendat. </s><s> Graeci iubent oliuam, cum plantatur et legitur, a mundis pueris atque uirginibus operandum,","credo",", recordati arbori huic esse praesulem castitatem. </s><s> Nomina frumentorum superfluum est praecipere, quae aut loco"
